timestamp,consumption,production,FeedIn
2026-01-05 01:45:00,0.6748775153000001,0.33648975000000003,0.0
2026-01-05 02:00:00,0.5585180449,0.28008932,0.0014807917
2026-01-05 02:15:00,0.5933445818,0.29736252,0.003005633
2026-01-05 02:30:00,0.6827049625,0.34970004,0.011933524999999999
2026-01-05 02:45:00,0.67465607706,0.3382439,0.0010395101
2026-01-05 03:00:00,0.5698854784,0.28288297,0.0
2026-01-05 03:15:00,0.6290553614,0.31250107000000005,6.973775499999999e-05
2026-01-05 03:30:00,0.5718677904,0.28352246000000003,0.0
2026-01-05 03:45:00,0.684806904,0.34251276,0.0007103793
2026-01-05 04:00:00,0.5802973132,0.28932434,2.4042765e-05
2026-01-05 04:15:00,0.71326820033,0.35936688,0.0030196686000000003
2026-01-05 04:30:00,0.56628317896,0.28342862,0.0008074443
2026-01-05 04:45:00,0.6915449810000001,0.34668,0.0029790523000000004
2026-01-05 05:00:00,0.609607613,0.30109064,0.0
2026-01-05 05:15:00,0.6607324028,0.3275441,0.0
2026-01-05 05:30:00,0.61337604,0.30899582,0.0023077953
2026-01-05 05:45:00,0.635491988,0.31980844,0.0026472294
2026-01-05 06:00:00,0.6336383993000001,0.31331213,0.0020973866
2026-01-05 06:15:00,0.6438821480000001,0.31689615,0.0
2026-01-05 06:30:00,0.6158453886299999,0.31035757,0.0026342442
2026-01-05 06:45:00,0.6633735810000001,0.3299647,0.0011603203
2026-01-05 07:00:00,0.6491060679,0.32707317999999996,0.0038578769999999996
2026-01-05 07:15:00,0.6734798702,0.33583243,0.0010118841
2026-01-05 07:30:00,0.523711837,0.2609535,0.00029418945000000003
2026-01-05 07:45:00,0.6817546329999999,0.3401659,0.0017969284
2026-01-05 08:00:00,0.6563535658999999,0.32661728,0.00039707693
2026-01-05 08:15:00,0.67146926,0.09118085000000001,0.0
2026-01-05 08:30:00,0.532068417,0.009184177,0.0
2026-01-05 08:45:00,0.64652266,0.110582,0.0
2026-01-05 09:00:00,0.74528308,0.15600966,0.0
2026-01-05 09:15:00,0.6149779790000001,0.29263287000000004,0.0
2026-01-05 09:30:00,0.5976914030000001,0.29444052,7.421875e-05
2026-01-05 09:45:00,0.56428088,0.2835394,0.0013989538
2026-01-05 10:00:00,0.7588782220000001,0.37772507,0.0002540156
2026-01-05 10:15:00,0.59398955,0.2942715,0.00056522626
2026-01-05 10:30:00,0.53587256,0.28697789999999995,0.019041640000000002
2026-01-05 10:45:00,0.60151832,0.8491930999999999,0.54843396
2026-01-05 11:00:00,0.69143512,1.2033195,0.85760187
2026-01-05 11:15:00,0.6882880800000001,1.2060986,0.8619545000000001
2026-01-05 11:30:00,0.5242763,1.673661,1.4115229999999999
2026-01-05 11:45:00,0.51368116,4.347167000000001,4.0903264
2026-01-05 12:00:00,0.7636203,5.184513,4.802703
2026-01-05 12:15:00,0.71310186,6.848555,6.4920044
2026-01-05 12:30:00,0.6235185599999999,6.8996465,6.587886999999999
